,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0,-94.26873016357422,91.890869140625,-17.60138511657715,45.52733612060547,-15.701892852783203,32.63561248779297,-18.01371192932129,21.570966720581055,-15.723526000976562,16.806913375854492,-18.290828704833984,13.340855598449707,-15.457928657531738,5.205464839935303,-11.220914840698242,6.206765174865723,-7.958713054656982,7.71079683303833,-4.605024814605713,0.5353574156761169,1765.9263916015625,458.99212646484375,270.06951904296875,90.09072875976562,158.03256225585938,58.6954460144043,84.24471282958984,55.87458419799805,63.36098098754883,46.11696243286133,49.996368408203125,51.99838638305664,56.09670639038086,46.13219451904297,47.8532600402832,41.009117126464844,50.226844787597656,82.0364990234375,78.97908020019531,49.3526611328125,2581.5076042919945,418226.7274389177,2376.171881061056,64758.22951904492,0.1392005631283836,0.0041446697122625295,5390.361939892691,1148461.6403391208,129.19921875,0.3302399218082428,0.2974882125854492,0.438606858253479,0.2582678198814392,0.3630458414554596,0.26504993438720703,0.3659093976020813,0.525080144405365,0.3196076452732086,0.39793315529823303,0.32334569096565247,0.3961157202720642,0.09133201092481613,0.058599572628736496,0.10729212313890457,0.040104374289512634,0.10385867953300476,0.05528632923960686,0.08562913537025452,0.13541141152381897,0.04693043977022171,0.12432096898555756,0.06019027531147003,0.096921905875206,0.064963715170668,0.0003560687817177558
1,-83.36811828613281,103.90498352050781,-13.954146385192871,56.912593841552734,-14.433710098266602,32.197017669677734,-14.136274337768555,19.167463302612305,-9.342845916748047,13.166685104370117,-11.730690956115723,8.401819229125977,-9.400613784790039,10.225258827209473,-4.213580131530762,5.628266334533691,-6.378408432006836,1.8044476509094238,-5.576437950134277,-0.4402237832546234,2062.843505859375,295.40887451171875,181.91368103027344,93.87260437011719,64.26710510253906,51.315147399902344,71.11579132080078,42.70314407348633,82.17835998535156,51.02611541748047,45.906280517578125,43.74195098876953,41.63154983520508,33.06493377685547,36.48861312866211,37.2332878112793,38.075401306152344,34.564212799072266,34.16033935546875,33.557861328125,2140.2830872814766,202250.13230052966,2245.9024881989494,57956.72345394689,0.09114092408642692,0.001020668929610226,4831.456245015226,647977.8860320285,112.34714673913044,0.30493664741516113,0.22776372730731964,0.3553940951824188,0.34209102392196655,0.4532943665981293,0.28530940413475037,0.3280121684074402,0.5739768147468567,0.5051748156547546,0.5813168287277222,0.38513851165771484,0.3898036479949951,0.06893850862979889,0.029845690354704857,0.09781059622764587,0.056354813277721405,0.10962734371423721,0.04227627068758011,0.049748778343200684,0.12297826260328293,0.05560924485325813,0.11741852760314941,0.06592430919408798,0.06370604783296585,0.09309076805819072,0.0009454899243472339
2,-256.3722229003906,103.12503814697266,-8.427773475646973,48.585960388183594,-4.188246250152588,17.339881896972656,-6.681784152984619,17.03797721862793,-4.612256050109863,5.318705081939697,-10.017793655395508,8.225861549377441,-6.207776069641113,3.425309658050537,-3.657341480255127,1.7009528875350952,-5.408958911895752,-3.248392105102539,-3.874889373779297,-1.0370968580245972,12504.60546875,1342.4263916015625,652.6007080078125,361.140625,430.41168212890625,210.14950561523438,281.9266662597656,189.00303649902344,190.97543334960938,110.15308380126953,132.72140502929688,99.1713638305664,88.99085235595703,88.99824523925781,80.9543228149414,61.84092330932617,60.29069900512695,43.171024322509766,74.63041687011719,56.56753158569336,1937.0023679878925,918601.7953854225,2008.2836649605592,183812.97907516177,0.0835791733130317,0.005583384855288103,3985.824209686775,2689572.40212995,117.45383522727273,0.37856629490852356,0.2921490967273712,0.30374982953071594,0.3135300576686859,0.3486327528953552,0.357015460729599,0.4997486472129822,0.4772680997848511,0.3840463161468506,0.3098210394382477,0.39878562092781067,0.5064939260482788,0.08838824927806854,0.06447039544582367,0.08094870299100876,0.07911250740289688,0.1198207214474678,0.08781936764717102,0.1081053838133812,0.10522628575563431,0.09747226536273956,0.0736352726817131,0.09460125118494034,0.13894309103488922,0.03200465886228111,0.00047793552248868786
3,-34.63447570800781,106.50067901611328,-41.05968475341797,33.668094635009766,-27.229921340942383,21.403963088989258,-21.319082260131836,14.00523567199707,-27.781681060791016,16.053363800048828,-18.8187255859375,5.648714542388916,-14.293838500976562,0.8131217956542969,-10.533707618713379,4.444996356964111,-7.468843460083008,2.0704762935638428,-2.8995842933654785,-0.35772058367729187,1172.2921142578125,487.0511474609375,388.4836730957031,123.6777114868164,97.13335418701172,89.96701049804688,109.18148040771484,44.25576400756836,109.88116455078125,78.82442474365234,45.2043571472168,45.78597640991211,45.625946044921875,50.945045471191406,41.82252502441406,53.35014724731445,40.09397888183594,57.733802795410156,40.7935905456543,38.371246337890625,2342.446272262434,256753.78793941706,2113.056605864733,71786.97390462148,0.13844302856728538,0.0022189663220703033,4595.4403481184745,1022631.6429731476,99.38401442307692,0.2712017595767975,0.29891401529312134,0.4117738902568817,0.6117405891418457,0.42824786901474,0.3554699420928955,0.4209754168987274,0.4755169749259949,0.3850831985473633,0.3823990225791931,0.6007298827171326,0.347961962223053,0.06200340390205383,0.05326348915696144,0.06651264429092407,0.09608291834592819,0.06071784719824791,0.05831583961844444,0.08816547691822052,0.07538078725337982,0.07658610492944717,0.049621935933828354,0.0886596143245697,0.050260934978723526,0.10561701607445194,0.0010277962974720918
4,-0.42657727003097534,72.35003662109375,-13.06186580657959,23.915254592895508,10.229574203491211,10.317129135131836,-5.016698837280273,14.344585418701172,-0.6939212083816528,9.888120651245117,0.7251985669136047,5.222891807556152,-4.096551895141602,0.2997278571128845,-0.30989181995391846,-1.2404757738113403,-6.159385681152344,1.0186314582824707,-3.3828041553497314,1.331369400024414,936.8424072265625,483.5914611816406,260.9329833984375,94.16434478759766,95.8812026977539,76.82701110839844,67.3962173461914,53.25978088378906,43.75453186035156,51.9813232421875,38.07452392578125,39.796722412109375,34.953590393066406,29.59676170349121,33.064720153808594,33.75751495361328,32.15935134887695,29.262460708618164,34.272430419921875,49.573341369628906,2850.236430563597,406562.65578935953,2621.6900442511956,116903.76137616862,0.14704748862547892,0.002449327108715504,5897.606074892241,1702671.8688486305,135.99917763157896,0.4401592016220093,0.36979174613952637,0.4782155454158783,0.3750157356262207,0.468323677778244,0.5294457077980042,0.3893313705921173,0.46335506439208984,0.44064590334892273,0.5037748217582703,0.3191377818584442,0.35800912976264954,0.07335551083087921,0.05686087906360626,0.09081678092479706,0.049461908638477325,0.08136528730392456,0.09002038091421127,0.05764654278755188,0.10556267946958542,0.07154393941164017,0.0897565633058548,0.05392133444547653,0.05906790494918823,0.13175988902098373,0.0007299636448779114
5,-95.25765991210938,103.81341552734375,-37.01361846923828,52.685882568359375,-20.752981185913086,27.573768615722656,-17.526500701904297,24.807493209838867,-11.295161247253418,16.644752502441406,-9.246779441833496,10.183924674987793,-8.784139633178711,1.8382999897003174,-3.9530868530273438,2.171482563018799,-6.697740077972412,5.102017402648926,-9.701118469238281,-3.96003794670105,1982.7198486328125,421.1170654296875,385.7793884277344,155.95509338378906,148.08970642089844,91.84139251708984,90.68074798583984,76.21289825439453,93.67598724365234,99.49710083007812,80.20401763916016,59.70105743408203,52.56200408935547,46.920326232910156,47.197540283203125,35.6842041015625,36.866336822509766,28.905376434326172,35.64426803588867,38.71244812011719,2294.229735197606,181462.5198696562,2104.263625795628,75789.37017341027,0.12909317901682135,0.0014174605003808153,4730.226875181264,766653.6194684717,123.046875,0.44060850143432617,0.41207462549209595,0.33253195881843567,0.39230018854141235,0.356878399848938,0.4707403779029846,0.3345055878162384,0.36649322509765625,0.4134877920150757,0.4315287470817566,0.4446258246898651,0.3477700650691986,0.09361310303211212,0.08723931759595871,0.052914950996637344,0.08435773849487305,0.06345246732234955,0.0931679755449295,0.060690056532621384,0.07101861387491226,0.10424445569515228,0.0714484229683876,0.10673355311155319,0.05611448734998703,0.06955015669495714,0.0005827744498394758
6,-211.2167510986328,95.7519302368164,40.583526611328125,68.28097534179688,5.30484676361084,30.969951629638672,-5.277175426483154,22.82135772705078,-1.6232677698135376,17.491806030273438,-11.495020866394043,8.730978965759277,-10.45691967010498,5.7192816734313965,-7.894527435302734,3.7230732440948486,-6.636382579803467,-1.277511477470398,2.7818987369537354,6.266781806945801,4662.60546875,857.4632568359375,751.4986572265625,274.2994384765625,162.7504425048828,144.86622619628906,117.1588363647461,118.59600067138672,148.08433532714844,79.57539367675781,60.382240295410156,61.13589859008789,54.24200439453125,55.052921295166016,47.81393051147461,41.52583312988281,81.413330078125,97.17778778076172,106.339111328125,77.18731689453125,1597.5180157577397,704726.7790187814,2238.0990950633422,276442.51195603015,0.04610991275135344,0.0014795850367416506,3826.665027733469,4554303.288870289,123.046875,0.37774091958999634,0.3709932863712311,0.5627401471138,0.5790039300918579,0.46661806106567383,0.5059634447097778,0.3673785328865051,0.3619140684604645,0.3281295895576477,0.42384952306747437,0.5376712679862976,0.4010162353515625,0.08868066966533661,0.05596517398953438,0.09939150512218475,0.12202142924070358,0.07476773858070374,0.09806730598211288,0.06384000182151794,0.10051679611206055,0.08077292144298553,0.0844511166214943,0.10074816644191742,0.059590380638837814,0.08073339613516255,0.0009165705400768863
7,-156.5455322265625,130.7241973876953,-1.4807918071746826,36.23459243774414,0.35091260075569153,31.955034255981445,-0.6218727827072144,20.156782150268555,-11.33935546875,13.855698585510254,-3.789872169494629,11.53782844543457,-3.2142534255981445,5.058525085449219,-1.7850620746612549,3.542804002761841,-2.444864511489868,-0.7330248355865479,-1.4241273403167725,0.6442885994911194,5366.87060546875,735.0137329101562,405.919677734375,150.96099853515625,246.40098571777344,96.25901794433594,142.61744689941406,73.12979888916016,106.0100326538086,49.58929443359375,83.4581069946289,70.01546478271484,68.85041809082031,50.31913375854492,57.22465133666992,28.20198631286621,32.99320983886719,33.03518295288086,39.34434127807617,35.79730987548828,1421.355041089321,428174.6869119267,1902.3217903991372,172098.80551346592,0.0430986562258314,0.0009387563717807856,3042.7015547962587,2532761.4487996837,95.703125,0.3433648347854614,0.25151965022087097,0.24744121730327606,0.3205369710922241,0.47620347142219543,0.48080092668533325,0.44954657554626465,0.4815314710140228,0.4856615662574768,0.44135573506355286,0.30945172905921936,0.2739368975162506,0.11703082919120789,0.05466162785887718,0.05933405086398125,0.06913754343986511,0.11269006133079529,0.11903312057256699,0.08442868292331696,0.08591867983341217,0.11120841652154922,0.1319291740655899,0.0752410814166069,0.05518779531121254,0.0912939070336677,0.001740010881041807
8,-50.84935760498047,86.40165710449219,-14.424249649047852,12.829984664916992,21.69183921813965,4.235365867614746,1.7406831979751587,3.703730821609497,4.683395862579346,-1.864467740058899,-1.1955879926681519,-0.01773478463292122,-4.12709379196167,-5.765079975128174,-1.0674844980239868,2.2959766387939453,-1.5759252309799194,-3.8568508625030518,-6.144730567932129,-5.379480838775635,1274.481689453125,349.8759765625,214.1301727294922,80.71945190429688,134.90695190429688,59.132179260253906,51.87278747558594,36.597869873046875,37.319271087646484,31.190500259399414,21.39832878112793,21.800207138061523,29.323989868164062,36.51395797729492,26.33428192138672,18.05742073059082,17.213970184326172,19.390165328979492,18.55816650390625,17.193031311035156,2559.1663853758114,237199.77115816282,2731.0133213574068,93885.31217676625,0.12275949523878577,0.0013836326493271935,5447.017745794664,1851536.7723948073,143.5546875,0.3940594792366028,0.3500937521457672,0.45528510212898254,0.36473163962364197,0.5647756457328796,0.3506414294242859,0.43285882472991943,0.34435728192329407,0.4169163405895233,0.694107174873352,0.4458867013454437,0.49792400002479553,0.056010112166404724,0.04662410914897919,0.0821402296423912,0.032605331391096115,0.09583654254674911,0.037720825523138046,0.06094212830066681,0.07610932737588882,0.04366419464349747,0.09896789491176605,0.05472009629011154,0.07013136893510818,0.08785525343951704,0.0006459690519221071
9,-212.28390502929688,65.78227233886719,45.207645416259766,19.728803634643555,11.811090469360352,8.058758735656738,4.425893783569336,4.215400695800781,-2.3198673725128174,-2.2011733055114746,-1.6351122856140137,-4.660810470581055,-3.7225632667541504,-6.775609016418457,-2.9975385665893555,-6.512296676635742,-10.91695785522461,-3.397747278213501,-1.2068572044372559,-3.110245943069458,4089.50048828125,798.8343505859375,731.978759765625,315.9146728515625,230.31353759765625,133.30380249023438,121.35564422607422,56.282012939453125,63.588565826416016,69.84461975097656,59.059261322021484,35.548465728759766,46.08182144165039,55.567138671875,42.79227828979492,51.381004333496094,73.2962875366211,87.5709457397461,109.74337768554688,115.79924011230469,2946.6326070961836,1008866.1529772095,3203.143085016328,207827.64581700222,0.10852154630703789,0.004503730980195873,6983.236092481148,3244568.981510439,123.046875,0.2896934747695923,0.3945377469062805,0.311531662940979,0.34829530119895935,0.3217417597770691,0.29184067249298096,0.29512256383895874,0.3155204653739929,0.4069158136844635,0.2760784327983856,0.2843157947063446,0.3000279366970062,0.06640759855508804,0.1389346569776535,0.07875800132751465,0.10557284951210022,0.1019754409790039,0.07237601280212402,0.09082435071468353,0.07847084850072861,0.133244127035141,0.05161053687334061,0.08082085102796555,0.08364996314048767,0.03641768927662447,0.00034222043998091033
